PG.ProteinAccessions	PG.Genes	PG.ProteinDescriptions	PG.ProteinNames	[1] ZHW_20260422_D1.raw.PG.Quantity	[2] ZHW_20260422_D2.raw.PG.Quantity	[3] ZHW_20260422_D3.raw.PG.Quantity	[4] ZHW_20260422_Q1.raw.PG.Quantity	[5] ZHW_20260422_Q2.raw.PG.Quantity	[6] ZHW_20260422_Q3.raw.PG.Quantity	[7] ZHW_20260422_S1.raw.PG.Quantity	[8] ZHW_20260422_S2.raw.PG.Quantity	[9] ZHW_20260422_S3.raw.PG.Quantity	[10] ZHW_20260422_P1.raw.PG.Quantity	[11] ZHW_20260422_P2.raw.PG.Quantity	[12] ZHW_20260422_P3.raw.PG.Quantity	[13] ZHW_20260422_W1.raw.PG.Quantity	[14] ZHW_20260422_W2.raw.PG.Quantity	[15] ZHW_20260422_W3.raw.PG.Quantity	[16] ZHW_20260422_N1.raw.PG.Quantity	[17] ZHW_20260422_N2.raw.PG.Quantity	[18] ZHW_20260422_N3.raw.PG.Quantity
O15514	POLR2D	DNA-directed RNA polymerase II subunit RPB4	RPB4_HUMAN	1683.12060546875	1155.8134765625	1518.865234375	274.44732666015625	1266.2545166015625	1034.7720947265625	2444.414306640625	3273.3203125	891.327392578125	NaN	318.9552917480469	NaN	NaN	171.4162139892578	NaN	NaN	NaN	NaN
O15516	CLOCK	Circadian locomoter output cycles protein kaput	CLOCK_HUMAN	548.093505859375	223.5435333251953	207.20220947265625	NaN	169.09616088867188	NaN	198.11546325683594	NaN	617.73388671875	66.63841247558594	173.90847778320312	NaN	NaN	68.43467712402344	44.97502136230469	NaN	32.16645431518555	NaN
O15525	MAFG	Transcription factor MafG	MAFG_HUMAN	NaN	NaN	NaN	NaN	152.41677856445312	NaN	500.1292724609375	3242.14697265625	1090.747802734375	361.58709716796875	577.3008422851562	544.1118774414062	426.98590087890625	346.0741882324219	103.85852813720703	161.1488800048828	418.2089538574219	NaN
O15527	OGG1	N-glycosylase/DNA lyase	OGG1_HUMAN	749.93896484375	579.0890502929688	554.3959350585938	751.5060424804688	NaN	NaN	1003.902099609375	2025.737060546875	1793.2933349609375	212.7073516845703	616.2125854492188	243.59263610839844	120.1766128540039	504.6270446777344	325.64984130859375	NaN	NaN	NaN
O15530	PDPK1	3-phosphoinositide-dependent protein kinase 1	PDPK1_HUMAN	447.3644104003906	223.03138732910156	274.87176513671875	33.40174865722656	157.1352996826172	NaN	621.0464477539062	1042.62841796875	1756.88720703125	70.27346801757812	379.3810729980469	121.63026428222656	153.6249542236328	289.8200988769531	148.2645721435547	NaN	18.320859909057617	NaN
O15533	TAPBP	Tapasin	TPSN_HUMAN	2496.0439453125	1808.0618896484375	2856.94482421875	175.80430603027344	458.47149658203125	412.00714111328125	3960.724609375	6357.95849609375	10526.95703125	370.8421325683594	1194.3341064453125	529.3887329101562	510.56494140625	712.2184448242188	393.7966003417969	NaN	107.89468383789062	NaN
O15541	RNF113A	E3 ubiquitin-protein ligase RNF113A	R113A_HUMAN	2538.505859375	NaN	NaN	NaN	NaN	NaN	3086.492431640625	6203.60205078125	4577.974609375	959.508544921875	4082.071533203125	1864.0506591796875	1389.84130859375	2127.4638671875	963.9285888671875	NaN	906.587646484375	NaN
O15550	KDM6A	Lysine-specific demethylase 6A	KDM6A_HUMAN	472.14044189453125	282.8512268066406	469.89990234375	66.0391845703125	344.8636779785156	168.6707000732422	449.39007568359375	809.2710571289062	1264.4468994140625	74.23328399658203	97.18632507324219	43.756935119628906	91.96349334716797	153.6719512939453	87.01923370361328	51.911861419677734	148.0736541748047	NaN
O15554	KCNN4	Intermediate conductance calcium-activated potassium channel protein 4	KCNN4_HUMAN	4887.08740234375	2817.02880859375	4299.4990234375	741.827880859375	3496.029052734375	1841.76171875	3484.390869140625	5079.2421875	5934.14892578125	453.0590515136719	2232.07958984375	375.10009765625	587.2959594726562	1248.3441162109375	750.1959228515625	343.8410339355469	612.9166870117188	253.30380249023438
O43143	DHX15	ATP-dependent RNA helicase DHX15	DHX15_HUMAN	27513.1953125	14122.4951171875	22082.654296875	3022.342529296875	9705.8388671875	4691.71484375	30918.986328125	35763.44140625	63371.25390625	5918.5234375	15685.2822265625	5079.42138671875	7392.87109375	16280.005859375	8134.552734375	1845.98291015625	5838.583984375	701.2778930664062
O43148	RNMT	mRNA cap guanine-N(7) methyltransferase	MCES_HUMAN	2178.771728515625	1513.7315673828125	2280.663818359375	265.5735168457031	1691.094482421875	1381.798828125	2731.405029296875	3676.842529296875	5214.60302734375	317.5300598144531	667.245849609375	444.3711853027344	269.40704345703125	531.876220703125	126.87989807128906	44.03204345703125	135.72689819335938	NaN
O43149	ZZEF1	Zinc finger ZZ-type and EF-hand domain-containing protein 1	ZZEF1_HUMAN	1889.635009765625	987.1044921875	1922.5975341796875	376.7511291503906	1092.48388671875	697.827880859375	1547.49951171875	2339.1044921875	2956.31005859375	130.67295837402344	414.3346252441406	142.89837646484375	158.73902893066406	382.83306884765625	218.13619995117188	148.1338653564453	323.5475769042969	36.80356216430664
O43150	ASAP2	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2	ASAP2_HUMAN	175.44065856933594	348.81121826171875	396.2340087890625	NaN	304.3861083984375	281.81048583984375	573.631591796875	903.224365234375	1428.8218994140625	116.21485900878906	300.1133728027344	148.2778778076172	102.00350189208984	353.94580078125	79.06909942626953	NaN	NaN	NaN
O43151	TET3	Methylcytosine dioxygenase TET3	TET3_HUMAN	609.076416015625	NaN	NaN	NaN	NaN	NaN	699.978515625	1259.506103515625	1445.5748291015625	267.3935241699219	790.7451782226562	NaN	823.3197631835938	687.4811401367188	696.2146606445312	NaN	NaN	NaN
O43156	TTI1	TELO2-interacting protein 1 homolog	TTI1_HUMAN	4974.5380859375	2598.625	4352.8720703125	1115.8060302734375	2653.599853515625	1939.2176513671875	3807.692138671875	6758.21240234375	7824	728.6882934570312	2680.977783203125	656.2034912109375	788.6376342773438	1590.247314453125	957.9924926757812	332.6612854003906	603.9485473632812	140.43292236328125
O43157	PLXNB1	Plexin-B1	PLXB1_HUMAN	159.4579620361328	90.88630676269531	145.5821075439453	NaN	NaN	NaN	146.15151977539062	257.2314758300781	351.38934326171875	NaN	NaN	NaN	46.9384880065918	322.3191833496094	90.183837890625	NaN	NaN	NaN
O43159	RRP8	Ribosomal RNA-processing protein 8	RRP8_HUMAN	3834.275634765625	1716.8709716796875	2185.6669921875	248.5286865234375	958.5714721679688	518.7969360351562	3519.346435546875	7607.5673828125	8665.205078125	887.8954467773438	2691.17578125	923.8335571289062	1204.6817626953125	2274.60107421875	1153.99951171875	199.0354461669922	391.76690673828125	NaN
O43164	PJA2	E3 ubiquitin-protein ligase Praja-2	PJA2_HUMAN	NaN	106.80297088623047	233.75799560546875	NaN	NaN	NaN	394.4158630371094	154.62220764160156	606.7957153320312	20.949573516845703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O43169	CYB5B	Cytochrome b5 type B	CYB5B_HUMAN	6495.3486328125	4180.48486328125	6984.50390625	677.26318359375	8382.265625	7243.32568359375	7599.6943359375	13495.3564453125	5889.13037109375	293.2539978027344	643.4102783203125	448.8570556640625	571.2157592773438	274.84033203125	253.40673828125	617.681396484375	312.1260986328125	258.5370788574219
O43172	PRPF4	U4/U6 small nuclear ribonucleoprotein Prp4	PRP4_HUMAN	5537.064453125	3248.981201171875	5703.2568359375	301.4023742675781	1446.6220703125	530.9828491210938	6785.99658203125	7915.9091796875	17157.44140625	1186.6746826171875	3673.221435546875	1470.1787109375	1232.021484375	2902.55517578125	1399.284912109375	323.6117858886719	1143.5008544921875	138.99002075195312
O43175	PHGDH	D-3-phosphoglycerate dehydrogenase	SERA_HUMAN	11682.9228515625	6170.84033203125	8366.859375	1007.1527099609375	3313.42138671875	1163.7242431640625	24725.5234375	34738.8125	48697.44140625	2535.56591796875	8539	3052.62744140625	3112.5791015625	5983.546875	2482.787353515625	272.5367736816406	464.72686767578125	237.17869567871094
O43181	NDUFS4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	NDUS4_HUMAN	463.70733642578125	190.28076171875	439.997802734375	NaN	285.34869384765625	186.43394470214844	500.3587646484375	1170.345703125	581.33740234375	NaN	NaN	89.13212585449219	64.46424865722656	NaN	NaN	NaN	NaN	NaN
O43187	IRAK2	Interleukin-1 receptor-associated kinase-like 2	IRAK2_HUMAN	318.4755859375	97.11095428466797	NaN	NaN	NaN	NaN	367.5120849609375	NaN	NaN	NaN	179.86093139648438	NaN	NaN	NaN	NaN	NaN	NaN	NaN
O43189	PHF1	PHD finger protein 1	PHF1_HUMAN	281.4194641113281	167.05892944335938	264.2874755859375	NaN	NaN	NaN	365.807373046875	787.09521484375	711.2315063476562	NaN	177.21780395507812	55.28148651123047	80.60230255126953	264.3554992675781	81.64423370361328	NaN	41.08713150024414	NaN
O43237	DYNC1LI2	Cytoplasmic dynein 1 light intermediate chain 2	DC1L2_HUMAN	2871.0859375	1799.6357421875	2634.60107421875	274.8484802246094	961.0652465820312	324.5870666503906	3446.712890625	6339.693359375	6627.98095703125	505.38189697265625	1918.588623046875	634.737060546875	664.7083129882812	1500.9388427734375	579.3780517578125	139.96994018554688	365.7890319824219	25.0992374420166
O43240	KLK10	Kallikrein-10	KLK10_HUMAN	NaN	405.169677734375	NaN	232.1447296142578	NaN	NaN	NaN	NaN	NaN	258.6255187988281	258.72308349609375	156.8406219482422	156.29751586914062	274.7957763671875	163.57815551757812	NaN	201.90267944335938	592.5992431640625
O43242	PSMD3	26S proteasome non-ATPase regulatory subunit 3	PSMD3_HUMAN	23848.833984375	12294.2685546875	17344.4140625	2163.46240234375	7874.0791015625	3695.19775390625	27915	21986.732421875	53652.578125	5105.8720703125	16586.681640625	5363.09814453125	6489.26611328125	13413.2353515625	6799.57763671875	1320.119384765625	2588.82763671875	399.6878662109375
O43248	HOXC11	Homeobox protein Hox-C11	HXC11_HUMAN	218.4517364501953	120.42113494873047	NaN	NaN	NaN	NaN	264.633056640625	1211.4188232421875	992.5825805664062	238.00820922851562	367.5533752441406	295.0462341308594	338.260009765625	350.33184814453125	309.8672790527344	144.9149627685547	305.4985046386719	NaN
O43251	RBFOX2	RNA binding protein fox-1 homolog 2	RFOX2_HUMAN	2321.50341796875	1649.8065185546875	3043.389404296875	NaN	1509.6119384765625	863.4223022460938	3646.26318359375	5865.4453125	14468.6044921875	1146.4598388671875	3503.53466796875	1776.2821044921875	571.4049072265625	2050.38818359375	338.9219665527344	86.30329895019531	412.1913146972656	237.45486450195312
O43252	PAPSS1	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1	PAPS1_HUMAN	7157.50390625	4250.4140625	8258.0703125	374.7961730957031	1879.4017333984375	1550.8084716796875	9321.513671875	11186.4423828125	24778.462890625	645.3070678710938	2469.22412109375	920.5673828125	1018.5339965820312	1777.5494384765625	1029.3701171875	152.85934448242188	200.92904663085938	57.06867599487305
O43264	ZW10	Centromere/kinetochore protein zw10 homolog	ZW10_HUMAN	7017.13623046875	3613.005126953125	5535.25927734375	647.5233154296875	2220.8603515625	915.3235473632812	7563.7744140625	8586.6240234375	16348.021484375	1140.790771484375	4240.77490234375	1119.7379150390625	1134.186279296875	3505.127685546875	1722.3529052734375	163.95474243164062	573.124267578125	101.21514129638672
O43272	PRODH	Proline dehydrogenase 1, mitochondrial	PROD_HUMAN	482.98553466796875	300.4134216308594	423.58795166015625	NaN	195.04148864746094	NaN	348.2588195800781	582.3713989257812	856.811767578125	NaN	217.20233154296875	30.595766067504883	NaN	190.1067657470703	88.10311889648438	NaN	NaN	NaN
O43290	SART1	U4/U6.U5 tri-snRNP-associated protein 1	SNUT1_HUMAN	498.11749267578125	348.77520751953125	478.8041076660156	NaN	NaN	NaN	832.2173461914062	2020.1458740234375	3268.4462890625	273.9476623535156	681.7904052734375	265.1238708496094	280.4017028808594	502.3726806640625	191.79371643066406	113.8964614868164	734.2056274414062	77.67547607421875
O43292	GPAA1	Glycosylphosphatidylinositol anchor attachment 1 protein	GPAA1_HUMAN	6320.66015625	3718.180419921875	6458.66845703125	648.4208374023438	3207.40283203125	2024.0382080078125	5239.6240234375	8015.04833984375	10732.28125	868.628173828125	1614.2342529296875	558.255615234375	670.7096557617188	1652.5159912109375	1281.5084228515625	110.88758850097656	430.4299011230469	87.49544525146484
O43293	DAPK3	Death-associated protein kinase 3	DAPK3_HUMAN	727.727294921875	262.6825256347656	441.281005859375	61.25529479980469	70.29833221435547	NaN	711.8868408203125	2047.73388671875	3745.1044921875	202.21221923828125	1143.0859375	353.19866943359375	197.85687255859375	505.6625671386719	243.14297485351562	NaN	25.533784866333008	34.44025421142578
O43294	TGFB1I1	Transforming growth factor beta-1-induced transcript 1 protein	TGFI1_HUMAN	270.76715087890625	207.4583282470703	206.12982177734375	NaN	48.613067626953125	10.296452522277832	352.6559143066406	727.7337036132812	1058.40673828125	152.5636749267578	380.01873779296875	134.868896484375	163.0025634765625	408.4423828125	149.18914794921875	NaN	NaN	NaN
O43298	ZBTB43	Zinc finger and BTB domain-containing protein 43	ZBT43_HUMAN	NaN	228.4857177734375	309.22161865234375	NaN	111.21575164794922	53.146141052246094	297.8648681640625	NaN	1115.42626953125	NaN	367.2129821777344	46.14278793334961	NaN	NaN	NaN	NaN	73.12625885009766	NaN
O43299	AP5Z1	AP-5 complex subunit zeta-1	AP5Z1_HUMAN	1041.2320556640625	557.4615478515625	819.8734741210938	191.37808227539062	517.8273315429688	204.58071899414062	965.9207763671875	880.5574951171875	2019.6226806640625	149.51678466796875	629.1920776367188	83.90068817138672	57.25045394897461	242.438232421875	243.05349731445312	NaN	102.55316925048828	NaN
O43301	HSPA12A	Heat shock 70 kDa protein 12A	HS12A_HUMAN	772.07958984375	475.33319091796875	568.9117431640625	55.17361831665039	194.14523315429688	97.93475341796875	629.2620239257812	952.498779296875	1855.750732421875	45.71438217163086	259.5370178222656	156.70404052734375	112.27806091308594	249.3985137939453	100.53323364257812	28.78740692138672	40.07306671142578	NaN
O43303	CCP110	Centriolar coiled-coil protein of 110 kDa	CP110_HUMAN	346.0964660644531	61.454612731933594	NaN	NaN	220.51620483398438	NaN	348.5520935058594	502.6548767089844	971.6470336914062	253.76918029785156	745.7736206054688	261.9779968261719	215.4629669189453	668.0872802734375	266.32379150390625	NaN	NaN	NaN
O43310	CTIF	CBP80/20-dependent translation initiation factor	CTIF_HUMAN	561.6708374023438	425.22979736328125	575.7616577148438	NaN	135.91212463378906	77.84273529052734	786.2560424804688	1145.1561279296875	1951.5831298828125	70.0028305053711	275.8960266113281	103.98310852050781	106.75978088378906	194.0260772705078	119.68958282470703	NaN	NaN	NaN
O43314	PPIP5K2	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2	VIP2_HUMAN	2303.739501953125	1308.7431640625	2340.571044921875	250.08982849121094	712.4036865234375	259.06427001953125	2286.725341796875	3155.609375	5054.04541015625	307.71551513671875	1064.30029296875	389.2076110839844	393.005859375	951.6478271484375	539.2434692382812	73.86109161376953	150.2986602783203	NaN
O43318	MAP3K7	Mitogen-activated protein kinase kinase kinase 7	M3K7_HUMAN	571.8799438476562	268.5863342285156	639.884521484375	74.62567901611328	300.6712951660156	280.69195556640625	629.7509765625	567.689453125	1266.7052001953125	42.22949981689453	204.91990661621094	45.7566032409668	94.93952941894531	157.09519958496094	NaN	NaN	97.3635482788086	NaN
O43324	EEF1E1	Eukaryotic translation elongation factor 1 epsilon-1	MCA3_HUMAN	2239.550537109375	1064.067626953125	2076.55322265625	50.17363357543945	554.1648559570312	322.5445556640625	2475.0107421875	8399.068359375	3046.4716796875	223.38914489746094	632.96923828125	174.9855194091797	193.4581298828125	393.1790466308594	194.28546142578125	86.51081085205078	107.49543762207031	NaN
O43353	RIPK2	Receptor-interacting serine/threonine-protein kinase 2	RIPK2_HUMAN	347.199951171875	201.9226837158203	270.66033935546875	19.295053482055664	301.1423034667969	250.93435668945312	708.8844604492188	933.9488525390625	1608.781982421875	113.97549438476562	608.0980224609375	205.5638885498047	313.3333435058594	593.9979248046875	232.84420776367188	78.2179183959961	81.39579772949219	NaN
O43379	WDR62	WD repeat-containing protein 62	WDR62_HUMAN	1170.5770263671875	617.179931640625	1070.41064453125	372.11260986328125	821.589599609375	886.5947875976562	1207.541259765625	1468.727294921875	2005.6748046875	241.50442504882812	484.50677490234375	219.86903381347656	256.9755554199219	621.7266845703125	323.1728515625	81.7024917602539	230.48886108398438	NaN
O43390	HNRNPR	Heterogeneous nuclear ribonucleoprotein R	HNRPR_HUMAN	394712.46875	198123.46875	163034.265625	35536.328125	122285.8671875	28185.826171875	614038.4375	278915.84375	1184768.875	206457.40625	539182.9375	194084.46875	231965.234375	651580.1875	264914.4375	11918.0107421875	45861.43359375	2078.676025390625
O43395	PRPF3	U4/U6 small nuclear ribonucleoprotein Prp3	PRPF3_HUMAN	1502.793212890625	672.809326171875	1202.7384033203125	178.50096130371094	406.2499084472656	178.1181182861328	2289.029052734375	5278.294921875	8102.75634765625	1517.3349609375	3777.8359375	1730.7279052734375	1351.637939453125	2923.447998046875	1213.9974365234375	162.4732208251953	622.349365234375	NaN
O43396	TXNL1	Thioredoxin-like protein 1	TXNL1_HUMAN	5532.44775390625	3629.78076171875	7057.4794921875	802.0618896484375	5058.46826171875	5049.51318359375	3832.7060546875	9671.6787109375	5549.22705078125	259.76348876953125	520.401123046875	353.07159423828125	503.3083801269531	411.3778076171875	234.8947296142578	455.52813720703125	390.9775695800781	186.95887756347656
O43399	TPD52L2	Tumor protein D54	TPD54_HUMAN	1331.197509765625	932.1200561523438	1640.063232421875	163.1640167236328	480.1573181152344	200.3792724609375	5952.39501953125	23534.80859375	10560.748046875	1047.9835205078125	3455.919189453125	1463.6884765625	1610.757080078125	3073.492431640625	1284.2110595703125	79.15966796875	206.31344604492188	81.17144012451172
O43402	EMC8	ER membrane protein complex subunit 8	EMC8_HUMAN	1779.984375	817.9872436523438	1341.8214111328125	393.8025817871094	707.9105834960938	401.6576843261719	1694.774169921875	4118.1474609375	1710.0792236328125	581.6383666992188	1457.423095703125	1109.0791015625	1518.1873779296875	1388.2620849609375	1124.763916015625	78.09439849853516	371.6893615722656	24.62438201904297
O43414	ERI3	ERI1 exoribonuclease 3	ERI3_HUMAN	6324.24267578125	3043.95166015625	5377.19287109375	760.734130859375	3210.52783203125	3692.400390625	3916.065185546875	7662.55224609375	2613.76025390625	204.3028564453125	728.5458984375	204.64874267578125	215.599609375	739.5360107421875	304.3936767578125	151.6971435546875	228.7600860595703	NaN
O43422	THAP12	52 kDa repressor of the inhibitor of the protein kinase	P52K_HUMAN	416.13165283203125	291.7266845703125	392.98858642578125	76.80982208251953	281.4125061035156	193.4594268798828	497.37286376953125	436.87933349609375	1111.9888916015625	116.69572448730469	133.061767578125	NaN	121.16068267822266	101.02836608886719	NaN	8.581298828125	150.82020568847656	NaN
O43426	SYNJ1	Synaptojanin-1	SYNJ1_HUMAN	1622.5068359375	770.09619140625	1302.00927734375	199.1503448486328	649.6040649414062	605.9794311523438	1177.4462890625	2097.61767578125	2410.12451171875	306.1130676269531	826.897216796875	377.7034912109375	300.8079528808594	805.644775390625	338.30596923828125	NaN	102.28678131103516	NaN
